name,barcode,brand,price,image_url,date_added
Peppa Pig Strawberry Fromage Frais 6 x 45g (270g),3329770043633,Peppa Pig,3.64,https://s3.eu-west-1.amazonaws.com/product-data.vme.co/products/images/0280cc0e-5e7f-4117-8ca5-a0d87f852324.jpg,22/02/2021 17:53:35
Petits Filous Strawberry and Raspberry Fromage Frais 2x47g,3329770051539,Petits Filous,3.67,https://s3.eu-west-1.amazonaws.com/product-data.vme.co/products/images/c5a912a3-ae80-453f-84c0-72b17a45a386.jpg,22/02/2021 18:04:14
Petits Filous Strawberry and Apricot Fromage Frais 6 x 47g (282g),3329770051553,Petits Filous,6.23,https://s3.eu-west-1.amazonaws.com/product-data.vme.co/products/images/a162012d-f99b-4800-bc00-4b27b6612ad8.jpg,22/02/2021 18:04:14
Petits Filous Big Pots Strawberry and Apricot Fromage Frais 4 x 85g (340g),3329770051577,Petits Filous,9.35,https://s3.eu-west-1.amazonaws.com/product-data.vme.co/products/images/99c10419-7a8b-4c3c-8cb3-637cc57570a1.jpg,22/02/2021 18:04:14
Petits Filous Big Pots Strawberry and Raspberry Fromage Frais 4 x 85g (340g),3329770051584,Petits Filous,3.82,https://s3.eu-west-1.amazonaws.com/product-data.vme.co/products/images/4176b61a-20b0-48af-8063-abd6ad98965c.jpg,22/02/2021 18:04:15
Frubes Strawberry Red Berry and Peach Flavour Tubes 9 x 37g (333g),3329770062467,Frubes,8.34,https://s3.eu-west-1.amazonaws.com/product-data.vme.co/products/images/b1d8d9aa-1aef-4ff0-a2cf-2f337fab3597.jpg,22/02/2021 18:03:35
Frubes Strawberry and Banana Flavour Yogurt Tubes 9 x 37g (333g),3329770062474,Frubes,5.51,https://s3.eu-west-1.amazonaws.com/product-data.vme.co/products/images/ebd5fc0e-a76d-4133-8d4f-d17cde25827c.jpg,22/02/2021 18:00:50
Frubes Yogurt Tubes Strawberry Flavour 9 x 37g (333g),3329770062481,Frubes,5.67,https://s3.eu-west-1.amazonaws.com/product-data.vme.co/products/images/43bfa0f8-9143-4e31-862c-b8c95721f8a9.jpg,22/02/2021 18:00:50
Wildlife Choobs Strawberry Raspberry and Apricot Flavour Yogurt Tubes 6 x 37g PMP,3329770062528,Wildlife,6.49,https://s3.eu-west-1.amazonaws.com/product-data.vme.co/products/images/79a649f6-1897-4843-96fb-2cd90f09015d.jpg,22/02/2021 17:53:35
Wildlife Choobs Strawberry Flavour Yogurt Tubes 6 x 37g,3329770062535,Wildlife,3.14,https://s3.eu-west-1.amazonaws.com/product-data.vme.co/products/images/452e6a22-5656-4544-bc3c-2e100e190026.jpg,22/02/2021 17:53:35
Petits Filous Chocolate and Vanilla Dairy Desserts 6 x 50g,3329770062566,Petits Filous,5.38,https://s3.eu-west-1.amazonaws.com/product-data.vme.co/products/images/61a79e4d-4899-47aa-92b3-9d2e3a66b1b6.jpg,22/02/2021 18:04:14
Milton Maximum Protection 30 Antibacterial Surface Wipes,3361370018994,Milton,9.69,https://s3.eu-west-1.amazonaws.com/product-data.vme.co/products/images/83b6b184-d158-483f-bae5-8031cff4ed59.jpg,23/02/2021 08:49:30
Milton Sterilising Fluid 500ml,3361370037513,Milton,4.21,https://s3.eu-west-1.amazonaws.com/product-data.vme.co/products/images/3ea5c128-e54f-4719-a447-225fbbde36e9.jpg,23/02/2021 08:49:30
Häagen-Dazs Vanilla Ice Cream 460ml,3415581101928,Häagen-Dazs,5.67,https://s3.eu-west-1.amazonaws.com/product-data.vme.co/products/images/52d5ef60-8fdb-46ab-a474-aabb82f2ff2e.jpg,22/02/2021 17:54:10
Häagen-Dazs Strawberries & Cream Ice Cream 460ml,3415581105926,Häagen-Dazs,3.64,https://s3.eu-west-1.amazonaws.com/product-data.vme.co/products/images/c805c09a-4ae6-4c9a-a894-5cb6707da7d6.jpg,22/02/2021 17:52:12
Häagen-Dazs Belgian Chocolate Ice Cream 460ml,3415581113921,Häagen-Dazs,6.22,https://s3.eu-west-1.amazonaws.com/product-data.vme.co/products/images/d571a7c6-411f-48d8-8a50-0f4f910815a2.jpg,22/02/2021 17:52:12
Häagen-Dazs Salted Caramel Ice Cream 460ml,3415581114928,Häagen-Dazs,2.89,https://s3.eu-west-1.amazonaws.com/product-data.vme.co/products/images/ccee12c4-2470-4fc4-bbac-25d6b82dd09d.jpg,22/02/2021 17:54:10
Häagen-Dazs Cookies & Cream Ice Cream 460ml,3415581152920,Häagen-Dazs,5.09,https://s3.eu-west-1.amazonaws.com/product-data.vme.co/products/images/f51f34f9-52f6-442f-bf04-bbad8d017e97.jpg,22/02/2021 17:52:12
Haagen-Dazs Chocolate Minicup Ice Cream Collection 4 x 95ml,3415581508925,Häagen-Dazs,6.32,https://s3.eu-west-1.amazonaws.com/product-data.vme.co/products/images/8b68d31d-8270-419d-8a40-5e47e48de6ec.jpg,22/02/2021 17:56:32
Haagen-Dazs Fruit Minicup Ice Cream Collection 4 x 95ml,3415581520927,Häagen-Dazs,8.46,https://s3.eu-west-1.amazonaws.com/product-data.vme.co/products/images/95c87496-e822-4417-b694-2bf95b5456ee.jpg,22/02/2021 17:56:32
